And,2.0969166666666665,29.090444444444444,9.831999999999999,30.861027777777778
And,4.581916666666666,36.785222222222224,9.220208333333334,33.71933333333334
And,4.581916666666666,36.785222222222224,354.53416666666664,43.26808333333333
And,9.220208333333334,33.71933333333334,9.831999999999999,30.861027777777778
And,9.220208333333334,33.71933333333334,17.433,35.620555555555555
And,9.638958333333333,29.31175,9.831999999999999,30.861027777777778
And,9.638958333333333,29.31175,11.834708333333333,24.267166666666665
And,9.831999999999999,30.861027777777778,17.433,35.620555555555555
And,11.834708333333333,24.267166666666665,14.301666666666666,23.41763888888889
And,12.453541666666666,41.07891666666667,14.188375,38.49933333333333
And,12.453541666666666,41.07891666666667,17.375541666666663,47.24180555555556
And,14.188375,38.49933333333333,17.433,35.620555555555555
And,17.375541666666663,47.24180555555556,24.498166666666666,48.62822222222222
And,17.433,35.620555555555555,30.977999999999998,42.33094444444445
And,345.48025,42.32597222222223,354.53416666666664,43.26808333333333
And,354.391,46.45813888888889,355.102125,44.33394444444445
And,354.53416666666664,43.26808333333333,355.102125,44.33394444444445
Ant,142.31133333333332,-35.95133333333334,156.78791666666663,-31.067777777777778
Ant,156.78791666666663,-31.067777777777778,164.17937500000002,-37.13777777777778
Aps,221.96545833333334,-79.04475,245.08670833333332,-78.69575
Aps,245.08670833333332,-78.69575,248.36283333333333,-78.89713888888889
Aps,245.08670833333332,-78.69575,250.76941666666664,-77.51744444444445
Aps,248.36283333333333,-78.89713888888889,250.76941666666664,-77.51744444444445
Aql,284.90566666666666,15.068305555555556,286.35254166666664,13.863472222222223
Aql,285.420125,-5.739111111111111,286.56225,-4.882555555555556
Aql,286.35254166666664,13.863472222222223,286.56225,-4.882555555555556
Aql,286.35254166666664,13.863472222222223,291.37458333333336,3.114777777777778
Aql,286.56225,-4.882555555555556,291.37458333333336,3.114777777777778
Aql,286.56225,-4.882555555555556,294.18033333333335,-1.286611111111111
Aql,291.37458333333336,3.114777777777778,296.56491666666665,10.613249999999999
Aql,291.37458333333336,3.114777777777778,298.1182083333333,1.0056666666666667
Aql,294.18033333333335,-1.286611111111111,302.82620833333334,-0.8214722222222222
Aql,296.56491666666665,10.613249999999999,297.6958333333333,8.868333333333334
Aql,297.6958333333333,8.868333333333334,298.8282916666667,6.406750000000001
Aql,298.1182083333333,1.0056666666666667,302.82620833333334,-0.8214722222222222
Aqr,311.9189583333333,-9.495777777777777,313.1634583333333,-8.983305555555555
Aqr,313.1634583333333,-8.983305555555555,322.8897083333333,-5.571166666666667
Aqr,322.8897083333333,-5.571166666666667,331.44599999999997,-0.3198611111111111
Aqr,322.8897083333333,-5.571166666666667,331.60929166666665,-13.869666666666667
Aqr,331.44599999999997,-0.3198611111111111,334.20849999999996,-7.783277777777777
Aqr,331.44599999999997,-0.3198611111111111,335.41408333333334,-1.3873333333333333
Aqr,331.44599999999997,-0.3198611111111111,336.31925,1.377388888888889
Aqr,334.20849999999996,-7.783277777777777,343.1536666666667,-7.579611111111111
Aqr,335.41408333333334,-1.3873333333333333,337.207875,-0.020527777777777777
Aqr,336.31925,1.377388888888889,337.207875,-0.020527777777777777
Aqr,337.207875,-0.020527777777777777,338.8390833333333,-0.11750000000000001
Aqr,342.3979166666667,-13.592638888888889,343.1536666666667,-7.579611111111111
Aqr,342.3979166666667,-13.592638888888889,343.66254166666664,-15.820833333333333
Aqr,343.1536666666667,-7.579611111111111,348.5806666666667,-6.0489999999999995
Aqr,343.66254166666664,-15.820833333333333,349.4759166666667,-9.1825
Aqr,348.5806666666667,-6.0489999999999995,349.4759166666667,-9.1825
Aqr,349.4759166666667,-9.1825,350.74262500000003,-20.100583333333336
Ara,252.44650000000001,-59.04138888888889,254.65504166666665,-55.99013888888889
Ara,252.44650000000001,-59.04138888888889,262.774625,-60.683861111111106
Ara,254.65504166666665,-55.99013888888889,254.89604166666666,-53.160444444444444
Ara,254.89604166666666,-53.160444444444444,262.960375,-49.87613888888889
Ara,261.32495833333337,-55.52988888888889,261.34858333333335,-56.377722222222225
Ara,261.32495833333337,-55.52988888888889,262.960375,-49.87613888888889
Ara,261.34858333333335,-56.377722222222225,262.774625,-60.683861111111106
Ara,262.960375,-49.87613888888889,271.6577916666667,-50.09147222222222
Ari,28.382541666666665,19.293861111111113,28.660041666666665,20.808027777777777
Ari,28.660041666666665,20.808027777777777,31.793375,23.462416666666666
Ari,31.793375,23.462416666666666,42.495958333333334,27.2605
Aur,74.24841666666667,33.16608333333333,76.62870833333332,41.23447222222222
Aur,74.24841666666667,33.16608333333333,81.57295833333333,28.607444444444447
Aur,75.49220833333334,43.82330555555556,75.61954166666666,41.075833333333335
Aur,75.49220833333334,43.82330555555556,79.17233333333333,45.998
Aur,76.62870833333332,41.23447222222222,79.17233333333333,45.998
Aur,79.17233333333333,45.998,89.88216666666666,44.94744444444444
Aur,81.57295833333333,28.607444444444447,89.93029166666666,37.212583333333335
Aur,89.88183333333333,54.284666666666666,89.88216666666666,44.94744444444444
Aur,89.88216666666666,44.94744444444444,89.93029166666666,37.212583333333335
Boo,208.67116666666666,18.39772222222222,213.91529166666666,19.18241666666667
Boo,213.37087499999998,51.78997222222222,214.09591666666668,46.08830555555556
Boo,213.37087499999998,51.78997222222222,216.29916666666665,51.85075
Boo,213.91529166666666,19.18241666666667,217.95745833333336,30.371444444444446
Boo,213.91529166666666,19.18241666666667,220.28729166666668,13.728305555555556
Boo,213.91529166666666,19.18241666666667,221.24675,27.07422222222222
Boo,214.09591666666668,46.08830555555556,216.29916666666665,51.85075
Boo,214.09591666666668,46.08830555555556,218.01945833333332,38.308249999999994
Boo,217.95745833333336,30.371444444444446,218.01945833333332,38.308249999999994
Boo,218.01945833333332,38.308249999999994,225.4865,40.39055555555556
Boo,221.24675,27.07422222222222,228.87566666666666,33.31483333333333
Boo,225.4865,40.39055555555556,228.87566666666666,33.31483333333333
CMa,95.67495833333334,-17.955916666666667,99.17099999999999,-19.25588888888889
CMa,95.67495833333334,-17.955916666666667,101.28716666666666,-16.71611111111111
CMa,99.17099999999999,-19.25588888888889,103.533125,-24.18422222222222
CMa,101.28716666666666,-16.71611111111111,104.03425000000001,-17.05425
CMa,101.28716666666666,-16.71611111111111,105.756125,-23.833277777777777
CMa,103.54750000000001,-12.038638888888888,104.03425000000001,-17.05425
CMa,103.54750000000001,-12.038638888888888,105.93954166666666,-15.633277777777778
CMa,103.533125,-24.18422222222222,104.65645833333333,-28.97208333333333
CMa,104.03425000000001,-17.05425,105.93954166666666,-15.633277777777778
CMa,104.65645833333333,-28.97208333333333,107.09783333333334,-26.393194444444443
CMa,105.756125,-23.833277777777777,107.09783333333334,-26.393194444444443
CMa,107.09783333333334,-26.393194444444443,111.02375,-29.30311111111111
CMi,111.78766666666667,8.289305555555556,114.8255,5.2250000000000005
CVn,188.43558333333334,41.35747222222222,194.00695833333336,38.31838888888889
Cae,67.70875000000001,-44.95375,70.14045833333334,-41.86375
Cae,70.14045833333334,-41.86375,70.5145,-37.144305555555555
Cae,70.5145,-37.144305555555555,76.10166666666666,-35.48297222222222
Cam,52.267208333333336,59.94033333333333,57.38033333333333,65.52597222222222
Cam,57.589625,71.33227777777778,57.38033333333333,65.52597222222222
Cam,57.589625,71.33227777777778,73.51254166666666,66.34266666666666
Cam,73.51254166666666,66.34266666666666,75.85454166666666,60.442249999999994
Cam,74.32166666666667,53.75211111111111,75.85454166666666,60.442249999999994
